Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Trọng lượng,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần
Hàng hóa,Quả văn,HH03672,,Quả văn 58R/ 4110/ 6 ốc/ JQ1302/ 1301/ 179/ EQ200 (V),,"1,400,000.0","1,020,000.0",3.0,0.0,60 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03671,,Quả văn 58R/ 4110/ 6 ốc/ JQ1302/ 1301/ 179/ EQ200 (T),,0.0,"1,095,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03670,,Quả văn 50R/ 20 ZQ312 (T),,0.0,"595,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03669,,Quả văn 48R/ 4108 JQ340 lổ to/ 4 đinh (V),,0.0,"1,020,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03668,,Quả văn 48R/ 4108 JQ340 lổ to/ 4 đinh (T),,0.0,"1,095,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03667,,Quả văn 48R/ 4108 JQ320 lổ nhỏ (V),,0.0,"950,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03666,,Quả văn 48R/ 4108 JQ320 lổ nhỏ (T),,0.0,"1,065,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03665,,Quả văn 48R/ 4102QBZ (V),,0.0,"510,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả văn,HH03664,,Quả văn 48R/ 4102QBZ (T),,0.0,"585,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03663,,Quả táo nồi ba ngan EQ153 (P),,0.0,"70,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03662,,Quả táo nồi ba ngan EQ153 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03661,,Quả táo nồi ba ngan EQ153 (H),,0.0,"78,000.0",4.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03660,,Quả táo nồi ba ngan EQ145/ CA141 phi 22 (T),,0.0,"59,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03659,,Quả táo nồi ba ngan EQ140 (T),,"80,000.0","49,000.0",10.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03658,,Quả táo nồi ba ngan EQ140 (P),,0.0,"53,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03657,,Quả táo nồi ba ngan EQ140 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03656,,Quả táo nồi ba ngan EQ1061 (T),,0.0,"39,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03655,,Quả táo nồi ba ngan CA151 phi 24 (T),,0.0,"49,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03654,,Quả táo nồi ba ngan BJ130 (T),,0.0,"28,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,HH03653,,Quả táo nồi ba ngan BJ1041 (T),,0.0,"39,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH03652,,Quả dứa 1060 (T),,0.0,"5,500.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03651,,Piston trụ ben phi 160 lổ 40 có xẹt măng (P),,0.0,"450,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03650,,Piston trụ ben phi 155 lổ 40 có xẹt măng (P),,0.0,"450,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03649,,Piston trụ ben phi 140 (T),,0.0,"395,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03648,,Piston trụ ben phi 127 lổ 40 có xẹt măng (P),,0.0,"345,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03647,,Piston trụ ben phi 125 lổ 40 có xẹt măng (P),,"450,000.0","320,000.0",3.0,0.0,0 ngày,0.0,0.0,Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03646,,Piston trụ ben phi 112 lổ 40 có xẹt măng (P),,"450,000.0","320,000.0",3.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03645,,Piston trụ ben phi 110 lổ 40 có xẹt măng (P),,0.0,"300,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03644,,Piston máy6CT/ 260 TP (6 cái) (VN),,0.0,"2,805,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03643,,Piston máy YC6L/ 6113 YUCHAI/ CHENLONG ắc 45 (A),YUCHAI,0.0,"1,151,000.0",1.0,0.0,0 ngày,0.0,0.0,Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03642,,Piston máy L3000/ 6113 CHENLONG YUCHAI (1 cái) (A),YUCHAI,0.0,"1,150,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03641,,Piston máy 375/ 2 vấy (VN),,0.0,"2,895,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03640,,Piston máy 375 không kệp đồng (6 cái) (VN),,0.0,"2,855,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03639,,Piston máy 375 không kẹp đồng QUEMAN (A),,0.0,"933,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03638,,Piston bơm hơi phi 90/1/3 (MP),,0.0,"73,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03637,,Piston bơm hơi phi 90/1/3 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03636,,Piston bơm phi 75/2/2 (T),,"110,000.0","46,000.0",6.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03635,,Piston bơm hơi phi 75/2/2 (P),,"120,000.0","70,000.0",8.0,0.0,160 ngày,0.0,"9,999,999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03634,,Piston bơm phi 75/2/2 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03633,,Piston bơm phi 75/1/3 (V),,0.0,"52,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03632,,Piston bơm phi 75/1/3 (T),,0.0,"69,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03631,,Piston bơm phi 75/1/3 (P),,0.0,"45,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03630,,Piston bơm phi 65 (P),,"90,000.0","30,000.0",9.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Piston,HH03629,,Piston 6CTA-260 (57) (VN),,0.0,"2,721,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Mắt mèo,HH03628,,Phớt+quả táo thanh dằng cầu chữ A HOWO 09 (mắt mèo) (AZ9725529272) (V),,"280,000.0","220,000.0",11.0,0.0,0 ngày,0.0,"9,999,999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH03627,,Phớt YC6L/140/160 YUCHAI đuôi trục cơ CHENLONG (A),YUCHAI,0.0,"125,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt>>Phớt tổng phanh,HH03626,,Phớt tổng phanh 153 (P),,"70,000.0","45,000.0",15.0,0.0,0 ngày,0.0,"9,999,999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH03625,,"Phớt liền ca 6100/ 10 lổ 133,3x219x199,5= Phớt đuôi trục cơ 6100 (A)",,0.0,"251,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03624,,Phớt gít xu báp YC6L/6113 CHENLONG (1 bộ= 24 cái) (A),,0.0,"432,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03623,,Phớt gít xu báp YC6 MK YUCHAI ERO 2.3 (1 bộ= 24 cái) (A),YUCHAI,0.0,"480,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03622,,Phớt gít xu báp HOWO/ WD615 lổ 14 CREATEK (1 bộ= 24 cái) (A),,0.0,"260,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03621,,Phớt gít xu báp HOWO WD615/618 (1 bộ= 12 cái) (A),,0.0,"60,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03620,,Phớt gít xu báp HOWO 375/D12 CREATEK (1 bộ= 24 cái) (A),,0.0,"290,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03619,,Phớt gít xu báp DF375 DCEC (T),,0.0,"195,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03618,,Phớt gít xu báp DF375 DCEC (P),,0.0,"110,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03617,,Phớt gít xu báp 6CT/260 (V),,0.0,"96,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03616,,Phớt gít xu báp 6102/6BT (A),,"120,000.0","61,000.0",3.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03615,,Phớt gít xu báp 6100 (A),,0.0,"209,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03614,,Phớt gít xu báp 4JB1/493/SUZU (P),,0.0,"20,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03613,,Phớt gít xu báp 490QB (T),,0.0,"24,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03612,,Phớt gít xu báp 490QB (P),,0.0,"20,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03611,,Phớt gít xu báp 490QB (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03610,,Phớt gít xu báp 480/485/490 (T),,0.0,"22,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03609,,Phớt gít xu báp 4110 YUCHAI (V),YUCHAI,"50,000.0","13,000.0",11.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03608,,Phớt gít xu báp 4108 YUCHAI (T),YUCHAI,0.0,"22,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03607,,Phớt gít xu báp 4108 YUCHAI (M),YUCHAI,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03606,,Phớt gít xu báp 4102 TP (T),,0.0,"24,000.0",4.0,0.0,365 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03605,,Phớt gít xu báp 4102 TP (P),,0.0,"20,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03604,,Phớt gít xu báp 4102 TP (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03603,,Phớt gít xu báp 4102 TP (H),,0.0,"16,500.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt gít xu báp,HH03602,,Phớt gít xu báp 4110 TP (P),,0.0,"20,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chưa xác định,HH03601,,Phớt bầu lốc kê sau 140 (P),,0.0,"70,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03600,,"Phớt 98x130,5x12 (V)",,0.0,"13,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03599,,"Phớt 98x130,5x12 (M)",,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03598,,Phớt 98x120x13 HDa (T),,"25,000.0","16,000.0",21.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03597,,Phớt 98x113x12 (P),,0.0,"24,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03596,,Phớt 95x140x12 (A),,0.0,"25,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03595,,Phớt 95x134x15 sắt (P),,0.0,"23,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03594,,Phớt 95x130x12/20 XFJP (V),,0.0,"21,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03593,,Phớt 95x130x12/20 XFJP (P),,"30,000.0","15,000.0",29.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03592,,Phớt 95x130x12/20 XFJP (MP),,0.0,"21,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03591,,Phớt 95x130x12 XFJP (V),,"25,000.0","15,000.0",11.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03590,,Phớt 95x130x12 XFJP (T),,0.0,"19,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03589,,Phớt 95x130x12 XFJP (MP),,0.0,"13,800.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03588,,Phớt 95x125x12 (V),,0.0,"13,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03587,,Phớt 95x125x12 (P),,"25,000.0","16,000.0",21.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03586,,Phớt 95x115 trục cơ HOWO CREATEK không lò xo (A),,0.0,"105,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03585,,Phớt 95x115 rin (V),,0.0,"49,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03584,,"Phớt 95,25x114,3x20 (T)",,0.0,"79,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03583,,"Phớt 95,25x114,3x20 (P)",,"50,000.0","32,000.0",6.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03582,,"Phớt 95,25x114,3x20 (H)",,0.0,"19,500.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03581,,Phớt 92x125x12 (P),,0.0,"16,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03580,,Phớt 92x118x10 (T),,0.0,"16,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03579,,Phớt 92x118x10 (P),,0.0,"15,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03578,,Phớt 90x125x12 (P),,0.0,"20,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03577,,Phớt 90x117x12 (V),,0.0,"12,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03576,,Phớt 90x117x12 (T),,0.0,"16,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03575,,Phớt 90x117x12 (A),,0.0,"11,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03574,,Phớt 90x116x10 XFJP (V),,0.0,"11,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03573,,Phớt 90x116x10 XFJP (T),,0.0,"14,500.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03572,,Phớt 90x116x10 XFJP (MP),,0.0,"11,500.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03571,,Phớt 90x115x12 (V),,0.0,"15,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03570,,Phớt 90x115x12 (P),,0.0,"13,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03569,,Phớt 88x142x20 TP475 (P),,0.0,"32,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03568,,Phớt 85x120x12 (T),,0.0,"17,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03567,,Phớt 85x115x12 không lò xo (T),,0.0,"16,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03566,,Phớt 85x115x12 (T),,0.0,"16,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03565,,Phớt 85x115x12 (MP),,0.0,"9,900.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03564,,Phớt 85x110x12 (V),,0.0,"9,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03563,,Phớt 85x110x12 (P),,"25,000.0","15,000.0",27.0,0.0,254 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03562,,Phớt 85x110x12 (MP),,0.0,"10,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03561,,Phớt 85x105x8/12 rin (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03560,,Phớt 85x105x16/26/3 lợi (H),,0.0,"38,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03559,,Phớt 85x105x16 cầu HOWO (T),,0.0,"59,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03558,,Phớt 85x105x16 cầu HOWO (P),,"60,000.0","34,000.0",21.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03557,,Phớt 85x105x16 cầu HOWO (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03556,,Phớt 85x105x16 cầu HOWO (H),,0.0,"19,500.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03555,,Phớt 85x105x10 (V),,0.0,"10,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03554,,Phớt 85x105x10 (T),,0.0,"18,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03553,,Phớt 85x105x10 (P),,0.0,"33,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03552,,Phớt 80x135x12/16 (V),,0.0,"29,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03551,,Phớt 80x135x12/16 (T),,"40,000.0","30,000.0",7.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03550,,Phớt 80x135x12/16 (P),,0.0,"25,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03549,,Phớt 80x113x12/23 sắt (V),,"30,000.0","18,000.0",35.0,0.0,0 ngày,0.0,"9,999,999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03548,,Phớt 80x113x12/23 sắt (P),,0.0,"19,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03547,,Phớt 80x113x12/23 sắt (MP),,0.0,"18,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03546,,Phớt 80x110x32 (MP),,0.0,"19,400.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03545,,Phớt 80x110x32 (M),,0.0,0.0,0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03544,,Phớt 80x100x12 (P),,0.0,"13,000.0",1.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Phớt,HH03543,,Phớt 79x97x10 (V),,0.0,"8,000.0",0.0,0.0,0 ngày,0.0,0.0,Chưa xác định,,1.0,,,,0.0,1,1,,,,
